rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,positive_sentiment,negative_sentiment,neutral_sentiment
4.0,Good case but won't work with my needs..,I thought it would be slim enough to fit in my car mount But it s not so can t use,B01K9SARZK,B01K9SARZK,AGLJELL3IEWQZGZPNADS52XYATCQ,1480522010000,0,True,0.5598,0.3831,0.0571
5.0,Much better than charging cables,Easy to install and helps hold our iPhones in place as driving,B07Q9L6DJN,B07Q9L6DJN,AF2KYGVUGTHMULADWHMN224PJWHA,1653872785063,0,True,0.0079,0.2386,0.7536
5.0,Nice fabric,Cutest pillow cover sturdy fabric with beautiful graphics,B06Y1JBNHZ,B06Y1JBNHZ,AHDRGK7RZRB3Q5TWHTVK7WZPOFIQ,1574733758458,0,True,0.0109,0.0261,0.963
1.0,Burning hot,I am trying to charge my cellphone and the brick is so hot it burns to touch I m going to return this item as I feel like it is a fire risk,B09KG4ZYCS,B0C995FFPB,AH35YWR5KTQCJ4Z4WSPDOI6VSMIA,1656282379719,4,True,0.8225,0.1623,0.0152
3.0,"Have not tested, but looks OK",Not a great deal of protection but it doesn t bulk up the phone The size is not noticeable when putting it in a pocket or purse I felt the phone Droid MAXX needed something because that much glass looks fragile,B00EZHK8CY,B00EZHK8CY,AGLZZTESGNGF62X2H6I74CAU4YRA,1406733198000,0,False,0.6323,0.3251,0.0426
5.0,AWESOME PHONE FROM A GREAT SELLER,Was really skeptical about buying a renewed phone yet alone the Samsung S because I didn t know what condition it was going to be But to my surprise the phone works great NOT A SCRATCH Battery life is good fingerprint works fine and had no issues with the phone This seller really did their job,B08FRS8NPP,B08FRT6G9W,AGCJFTUGTNQZ4JMJYHWBE7SJ23VQ,1619468359127,1,True,0.1379,0.2315,0.6306
5.0,Beautiful,I am very pleased with this case I was a bit worried as to how it would look over my gold phone It is beautiful,B0BB1B1SMT,B0BFBWVTX4,AFQS6UMGGVWKGGB45MC3XWIGTDFQ,1665783301645,0,True,0.0096,0.0248,0.9657
2.0,It is the worse case I have had.,It only lasted about months It s now ready for the trash It looked good for a couple of months but it started deteriorating pretty soon after that br My license and credit cards started falling often I would find them on the floor if I was walking around with it Good thing that CoVid had me at mostly at home otherwise I would have lost them getting in and out of the car or walking on a parking lot or even inside a store br It was inexpensive but it actually is cheap Cheaply made designed and no durability br I do not recommend,B07TYW16L2,B07TSHGZN5,AFKOWQHDPFMG6YQM3Z7APHHXHRQQ,1601578505981,1,True,0.803,0.166,0.0309
5.0,Such A Great Phone Wallet !,I love this phone case I actually bought They were different sizes for two different phones but otherwise they are identical I love the extra space for cards The backside of the extra card holder is smooth and adds extra cushioned protection for your phone I would highly recommend this phone wallet,B07JLXD4BR,B07JLXD4BR,AHKWBLKTM5BM2NTAOEFDNM3MQUKQ,1574868356308,0,True,0.0037,0.0172,0.9791
5.0,Genuine Leather Card Case Wallet Card,very nice and have good room but hold card in good,B00PSD0C3O,B00PSD0BY4,AGQCLGY54KOYF7D7A5W7K46JQHXQ,1448328047000,0,False,0.0067,0.0271,0.9662
5.0,A Little Bit of Sparkle,I had an original case from Speck when I upgraded my cell phone about two years ago Well let s just say it has been awesome and I wanted to freshen the case up a bit Couldn t find it in the stores but found it online Order shipped promptly and what girl doesn t want to sparkle every day This is just enough sparkle for it to stand out from the rest and keeps the phone looking like brand new Can t say enough good things about it,B06X9CDCK1,B06Y2KMK6B,AGGEVFPY56JZZFFJBPT3IY7D3J4Q,1560153133347,0,True,0.0074,0.0269,0.9657
5.0,removable phone feature,I bought the case for my daughter she loves it It s thinner and has more space than the one she was using she really enjoys the removable phone feature We got the case within a few days after it was ordered Thanks for the promptness and the great case,B07CHJKYG5,B07X17Z19T,AFP6DEEWWGNQ2P7SXJ5LGNQLUFPA,1541890088120,2,True,0.0033,0.0171,0.9796
5.0,Great deal but blue looks black.,Comes with some tweezers listed for on Amazon Other tools included have value also Back works I ve ordered three colors of back from several sellers including three blue The white looks white Sapphire looks black blue looks black This one comes with the best tools and fits good but the blue sure looks black and exactly like the Sapphire one to me The other sellers blue did look just like this blue though Since my phone wasn t originally blue I have no idea what blue is supposed to mean Blue must mean Black in Samsung speak,B01MF58FEY,B01MA233BK,AEPTJPPAAAJFEVPIWMRASL6MET4Q,1575765571587,2,True,0.0131,0.4118,0.575
5.0,Loved it!,Loved it Bought a nd one for my wife Followed the instructions and had a couple of small bubbles Next day bubbles completely gone Would highly recommend this protector,B01HDPWMF0,B01HDPWMF0,AFRLZ4BWSO6UQFIZLUCVK6WIT3GA,1500608539562,0,True,0.0059,0.0262,0.9678
5.0,Great buy,These are a great value,B07P41ZN5V,B07P41ZN5V,AF3K343SQ6XNNZX5TX6TUFKTX4SA,1652552674998,0,True,0.0073,0.0228,0.9699
5.0,Protect your phone,Awesome product to protect my new iPhone worth the money After cracking my screen twice I ll never be without it,B01INSE4TI,B09KQLT875,AGMXADI3KMD3HSQZSC3HNKBQ6L5A,1505981081647,32,True,0.0155,0.0428,0.9418
5.0,cool case,great simple case fits my galaxy ace perfectly is a bright green I bought this bright color so I would be more aware of where my phone is Has a nice non skid feel so it stays where you put it,B008JBVGAA,B008JBVGAA,AFOVWDVHXKH4KYEITRBZ5Z2WOUPQ,1358249734000,0,True,0.0094,0.1264,0.8642
4.0,One of the best headsets for IOS.  Action button works!  Fogs up...a lot,This is probably the best headset to pair with an older iPhone model s s and turn it into a Mobile VR or AR player br br best internal audio cable length long enough to place your phone in any orientation br br action button br br great adjustable headphones br br comfortable head strap br br very adjustable br br Downsides Very prone to fogging up Purchased two One of my units appeared new The other arrived used Controllers don t really work with IOS games Just play and pause function Forget about Minecraft etc Will update when I test with Android Amazon tablets,B07BGS2BL4,B07BGS2BL4,AF63DKY3AKAMBL5NBNJL5Z7V6UQA,1538705808844,3,False,0.0091,0.0706,0.9204
5.0,Love it!,Has a soft feel to it and it has flexibility Love it,B01M1OGNSX,B01M1OGNSX,AHAARRLCNK4EHLDRQB2LBHA6AXMA,1517265822714,0,True,0.0077,0.0515,0.9408
5.0,The best case period,Got this for my son See my write up forin under the Galaxy Note model It is the same case This case is fantastic for everyday use and provides better protection than Otterbox while looking a lot cooler,B00BQYEA9Q,B010LICWOC,AE5KO4SDDSISGUEFGCXCGE3HNJWQ,1398196698000,0,True,0.003,0.0321,0.9649
5.0,Great Product,This is a great product It works as advertised I have not had any problems,B01J0V78UE,B01J0V78UE,AGTI6TT4EP4P7DDHW2YFFMK7DDPA,1556935138612,0,True,0.0054,0.0192,0.9754
5.0,Five Stars,Works great with my phone and a great price,B00WS48UVC,B00WS48UVC,AFLO3JGYSOYLSUBIMKWRM5X3WWTQ,1480515029000,0,True,0.004,0.0125,0.9835
4.0,Only reason for a lower rating is the color was not as shown,I love my new case Fits my phone so nicely and appreciate the side pocket,B09FNYN16P,B09FS1QMWK,AEAPJTYRFEGDJXHT5AZD4EYUAD2A,1660252486203,0,True,0.0033,0.0092,0.9875
5.0,Works great and easy to install,Got this for my year olds new phone and she was able to install it with no help from me in minutes I have seen her physically drop her phone a couple of times now and not even a crack These are worth every penny considering how much it is to replace the screen,B07JZ5CD5X,B07JZ5CD5X,AF7JI25D42IGQ6FMBZ3H6CWZYMOQ,1547061414397,0,True,0.071,0.2818,0.6472
5.0,The first Android phone is still awesome today,I really love this phone I have purchased three of these over the years If you ve never used one you really should get one if only for historical purposes It was originally released in and it was the very first Android phone of all time It usually ships with version of Android Through Cyanogenmod you can actually upgrade this to a very workable version Android which I was able to do pretty easily for all of my three G s I d really recommend an upgrade if you get one since Android is pretty bad You really can t go beyond Android on this phone since this phone only has MB of memory and every Android version after is a memory hog br br Since this is the very first Android phone of all time you should definitely get one of these because this is like the Atari of Android phones These things usually last forever too which is pretty awesome in a world where many phones are built to only last a year They do have parts falling off of them like random keys off the physical keyboard but you should expect that from technology br br It s true that G s have lots of problems like the GPS doesn t really actually work most of the time but they were the very first publicly available Android phone in the entire world If you can overlook the phone s issues for a lesson in history you should definitely get this awesome phone br br Oh and it s also the bulkiest boxiest Android phone ever made If you re into retro stuff then there s almost nothing more retro than this br br Pros br Today in you can get them pretty economically br One of the only Android phones with an attached keyboard br Excellent starter phone if your grandma is nervous about changing to Android Also an excellent backup phone br Upgradeable to Android if you have a little computer expertise br Awesome because of the history of this being the very first Android phone in the whole wide world br br Cons br Outdated,B002TUC6I8,B002TUC6I8,AHM2XKCUWJ4GZQNGDGNEVEN7FJYQ,1418369884000,3,False,0.0094,0.0402,0.9504
1.0,Came cracked,Kind of disappointed I didn t open it right away went through the trouble of removing links to fit my wrist and then after going hrough all that trouble the and is broken,B08Z7XN5FH,B0BR5MXZJH,AEAS27HQN7AW3SUGJYN2REMD3LBQ,1657303817037,0,True,0.8926,0.0995,0.0079
4.0,Great screen protectors,Great deal The screen protectors are great The camera protector is nice but the flash wont work with the protector,B08RDMMYYP,B08RDMMYYP,AFZHIDDGWWECXDXFYK2MJ5RTI4EA,1617241581380,1,True,0.0233,0.0838,0.8929
1.0,These crack too easily.,Within two weeks I m already on the last protector They crack very easily A slight bang on the edge eventually cracks within hours all the way across the protector This is a waste of money,B07D6XR7FM,B07D6XR7FM,AGLCSZLKSJFX32RKEHMM5PHNIGIQ,1561869681699,0,True,0.8989,0.0901,0.011
5.0,... color of my iPhone 7 case was even more beautiful than the photo of it,The color of my iPhone case was even more beautiful than the photo of it It fits perfectly and isn t bulky or heavy I love it,B01LCQTF56,B01LCQTF56,AHE25E5G22SV2XLTBFNFLJZJX7GQ,1477588686000,0,True,0.0045,0.0095,0.986
1.0,I love the wallet aspects of the case,I love the wallet aspects of the case but the teal color of the case ruins all flash photos I noticed a weird bluish tint in all of my flash pictures on my new iphone and just assumed it was the phone but I realized it s the case The pictures are perfect without the case blue tint and ruined with it I wonder if the black case has the same issue because I would love it if this wasn t the issue,B06XX8J1K9,B06XX8J1K9,AE23BV7GPWTLCGS2PXFUNOWIU4PQ,1512585470228,5,True,0.5556,0.278,0.1664
5.0,It really works,I didn t believe the grease guard would really do what it said it would I just wanted a guard but after placing it on my phone I am very pleasantly surprised to find the oil mainly from my face when talking doesn t stick the surface stays clean Thank you for a product that actually does what it advertises to do,B00NAUHMDU,B00NAUHMDU,AHS7VUL5BSKN57F5JT224LH2QRUQ,1415024026000,0,False,0.2581,0.365,0.3768
5.0,Pretty Case,I love this case The flowers are pretty and just what I wanted for spring It was well packaged and a very nice note from the seller I highly recommend their phone cases,B07VP2Z2PY,B07VP2Z2PY,AEXW6JHZCDVGZDYWUCHMZHP3WSFA,1583524888926,0,True,0.003,0.0075,0.9895
1.0,Too big,It didn t fit my iPhone,B08HQDQYBZ,B08LV86BPC,AH76JC7XN2DIZNXYWJ3CKM7253MQ,1621299503992,1,False,0.5392,0.4149,0.0459
1.0,Doesn't fit properly,Screen protector is too small and leaves a good size gap on the edges of exposed screen which can allow for contact with the screen itself and dust to collect on the edges which in time will lift the protector The case itself covers half the speaker on the back and leaves too much opening around the camera Wouldn t recommend,B07RKSTKJR,B07RKSTKJR,AGE2CUDOLQ2JTXWK7IISQJJB6BXQ,1560274192797,1,True,0.4956,0.4579,0.0465
5.0,Great buy!,I love these pouches,B01AJP3NKO,B08LT1LHL5,AHB2FC4G5QM7NNOEONJXWPMQT56Q,1552322166542,0,True,0.0058,0.024,0.9702
5.0,"Excellent case, very nice leather",Very nice leather very nice crafted I highly recommend it the touch and feel of the complete case is extraordinary,B00YTA4N0U,B00YTA4N0U,AHFSAQ7Z3WQFKJ5O7YZT4OSX7TTA,1460597960000,0,True,0.0063,0.0148,0.9788
5.0,Amazing,Indestructible while still being user friendly Better than the otterbox,B00RVCNT3U,B00RVCNT3U,AFIGHNVVTOUZ4YTDTORVG6DQUDEQ,1435335347000,0,True,0.0169,0.2142,0.7689
2.0,Misleading...,Advertises that the slot hold multiple cards It does not Only holds card,B07S2XVB1R,B07S2XVB1R,AEU4LHSLEV2MBWZSWS2WSBC32AMA,1560865447167,1,True,0.1233,0.8358,0.0409
5.0,Great charger,Love the long cord that comes with this Charges fast and works great Very happy with Anker products they always provide a quick and reliable charge,B014IBIMEW,B014IBIMEW,AHTCBKHWCV624IAQHRX5ZNE4C6KQ,1461096328000,0,True,0.0033,0.0125,0.9842
5.0,Easy to ibstall,Excellent screen protector Easy to install Nice looking and easy to clean,B07CTKVH7Q,B07CTKVH7Q,AHMXKJK5ONG5LAWNYVHZH2EYYR2A,1573268178271,0,True,0.0109,0.0443,0.9447
5.0,Excellent Quality,Looks much more expensive than it is High quality seems very durable,B07233WMQM,B07KCTG5K7,AEU4LHSLEV2MBWZSWS2WSBC32AMA,1558005719147,0,True,0.1008,0.342,0.5571
5.0,Five Stars,Love the band True to color Nice soft leather Snapped in easily Would get again in other colors,B013XFHV3M,B013XFHV3M,AGR4PYTWNOUQUDRZ5THHP3WENEGQ,1475811753000,0,True,0.0042,0.0217,0.974
4.0,Adds Good Protection,Fits the note perfectly and is good protection for the phone Good for the price,B00NP5GQWI,B00NP5GQWI,AGKRH3D5UUVYLNVPZU2JN37I5IMA,1448522082000,0,True,0.0041,0.0458,0.9501
2.0,Doesnt really fit,There is still some areas of the phone that is not covered Scared that if the phone falls on the side that my screen would still crack,B07GW9775X,B0BRNNVMR7,AGNNRCJGMEQNTMKNR3AFLWZUFP7Q,1645141863716,0,True,0.75,0.228,0.0221
5.0,Perfect,Got thus a strap love it,B07ZCK238N,B0946DXPTZ,AEUKUDNKJ7BKYUFR7OEF2NHOTRVA,1655248668918,0,True,0.0073,0.038,0.9547
5.0,Nice,Nice,B07GZQBVPC,B0BPXL44PG,AHCGHNXXIIWYQY6RXT25HAPWX6VA,1617198240121,0,True,0.0409,0.1851,0.7741
5.0,great value,why spend bucks on an apple branded one same exact thigh Highly recommend,B07XHFW7NN,B07XHFW7NN,AFPIUQUBEXUV3E73HIK2UDKI5UTQ,1590711675644,0,True,0.158,0.4861,0.3559
5.0,A new favorite cover,I love love love this cover Fits snuggly and easy to grip when using phone Looks really classy and I love the metallic look Would buy another product from this company,B01AQOI14G,B01AQOI14G,AFELTHZUGMJ54BBLN2P6QXPTW3ZQ,1462872390000,1,True,0.0039,0.0101,0.9859
5.0,Five Stars,kids love,B009LNVUCE,B0B9XMYBJ1,AGW6GQOU545DHPEXVLCVY2SE4UKQ,1432241453000,0,True,0.012,0.1323,0.8558
4.0,these bands seem okay,If you have a compatible watch look on the selling page for the compatible types then this is a good replacement band It looks like some of the bands on the fitness watches I have been seeing over the past few months They look well made I like the one snap closure This will fit on my hubby s fitness watch and as soon as his band breaks his is also tight we can swap it out,B07RB68T4X,B07RB68T4X,AG73BVBKUOH22USSFJA5ZWL7AKXA,1560561366715,0,False,0.0049,0.0885,0.9066
5.0,Nice band,VIDEOID efffcfbcb I think this is a nice band for a watch br br It seems shiny and cute Quality I think matches the price for it br br Overall it seems nice and would be a cute gift to give my wife I think,B08NJMYFV1,B0BL1GKVBX,AFTZWAK3ZHAPCNSOT5GCKQDECBTQ,1668021536270,0,True,0.0033,0.0209,0.9758
5.0,Great,Great product,B08DTFT7CQ,B08DTFT7CQ,AGHNFWNUFQGQY7FB3MH62U7EU52Q,1614458668801,0,True,0.0096,0.0408,0.9496
5.0,Five Stars,Item as described Would purchase again,B011IUHL9I,B011IUHL9I,AEHAVAPGTESKZ2R4JHNZIJTM3SPQ,1517153428149,0,True,0.0241,0.7017,0.2742
5.0,Nice!,My son had a fit when he received this case Very nice and it fits his LG phone perfectly Thanks,B008JBWM58,B008JBWM58,AHV2CP4GCS7MBOTJB3MPNJZIA3MQ,1393348407000,0,True,0.0049,0.0233,0.9718
4.0,Four Stars,Very good grip afforded to you Not slippery at all Even comes with a shield fits well,B06XJKVYHV,B06XJKVYHV,AFA2UM725OGGPWGH4ZOM5P5NQS2A,1510820005018,0,True,0.0102,0.0674,0.9224
5.0,Fits like a glove.,Love this case,B01FZX1E3S,B01FZX1E3S,AHVFLZ5ZGA7ITAUHZJO6MDWNOKDA,1492430828000,0,True,0.0085,0.0297,0.9618
4.0,"Very good and protective case,comparable to more expensive brands!",Great case I absolutely love it It fits my phone great and is very protective The only problem I have is the screen protector is loose and does not fit properly but that can be easily changed I would definetly compare this to higher priced protective cases It is a wonderful price and fits my phone perfectly I would definetly recommend and would definetly buy again I would have gave stars but the screen protector is very annoying I absolutely love the case itself I received a discount in exchange for my honest review,B01GCFFSNK,B01GCFFSNK,AHGZX4XSJUP5YNAEKCZOXX3FRKNQ,1468425624000,0,False,0.0199,0.0422,0.9379
5.0,Recommend to buy.,The screen protector is totally functional including the fingerprint reader,B08BFXWBYV,B08BFXWBYV,AEWFL5KWUU4E7WNPVRNQIRXMXCDQ,1608344865952,0,True,0.0059,0.131,0.863
2.0,Three Stars,Doesn t have any privacy what so ever Defeats the purpose of my purchase Okay so it only lasted for weeks and now has fallen off on its own,B07B4X3YW6,B07B4X3YW6,AH62342RINRE2OYJOD6AYW2PR42A,1527472525053,0,True,0.9165,0.0779,0.0056
5.0,Very good,Great cables durable handles fast charge items and for a great price,B071H25C43,B0BS913SMP,AHGNGFMEVBJHV3ED557ZHBLEGZRA,1605985319723,0,True,0.0064,0.0415,0.9522
5.0,5☆,Love these tech cases,B07NL77N5J,B07R6MZPYD,AH7CYOTLQP66VONKM73LS3JKX7SQ,1611786417036,0,True,0.0048,0.0171,0.9781
1.0,Does not work with fingerprint,Does not work for the fingerprint scanner at all Would give stars if it did,B07RNVVP6R,B07RNVVP6R,AHHGYCMB2UJ3PFC7PMQLAJMPNVNQ,1560825614090,0,True,0.8135,0.1662,0.0202
1.0,don't even bother purchasing,Bought this before and it lasted a while I just used this a few days and it started to fall apart The clip came off and the whole thing tore I cannot even use it Waste of money,B004AQOPWY,B004AQOPWY,AHA6IQOTHL5GW7SZRTLGO5EH2YWA,1447534690000,0,True,0.9402,0.0527,0.0071
5.0,Great product,Very well made and so far holds a charge for awhile,B07VXWCBNL,B07W142J7Y,AFORJU7GSMOXHQSVGSVITEVMHYKA,1621071918829,0,True,0.0057,0.0339,0.9604
5.0,Great,Great product and great value Just as described I would recommend this product,B08TCCW9PV,B08TCCW9PV,AFPW2WHA6XIK47X2WJZB2MURERKA,1617377774833,0,True,0.0037,0.0119,0.9844
5.0,Received in a timely manner and was exact replacement.,Received in a timely manner and was exact replacement,B07P6WL2PX,B07P6WL2PX,AE5WO2DIUMOK3VTVSIGLCYLCN46A,1571337953236,1,True,0.0184,0.2883,0.6932
5.0,Top screen protector,Can t make a mistake easy to set,B07B2PC9JB,B07B2PC9JB,AGUO3HTYNUJ2DAA4GASJVEZQ4U3A,1591193230086,0,False,0.6559,0.3253,0.0188
5.0,Fits perfectly fully functional BEYOND cute!,Stunning shows off my new Note plus is Aurora glow beautifully while adding that little bit of me and protection thata makes ya feel better Perfect fit Wish It felt alittle more Indistructable but I ve dropped it and no problems I m also gonna get the black one lol and pop sockets have pop sockets that perfectly match both I love it,B07VD832CL,B07VD832CL,AEVBTMJDFMYD66JXQYPHJN62TVOA,1569807408522,3,True,0.0101,0.039,0.9509
5.0,First Choice!,This is my second Speck phone case Only reason this is my second one is that I upgraded my phone I love the durability I have dropped my phone a few times over the years and the Speck case has protected it It is light but gives you a security feel i e grip The candyshell material the case is made of doesn t cover the buttons charger slot or the microphone like other cases can Great for those with tendinitis or carpel tunnel doesn t hurt the wrist I highly recommend,B07NB5ZTBC,B07NB5ZTBC,AHQ5IZAQ5QQCL5UQPWT7O77LZGZA,1598076012926,0,True,0.0099,0.0783,0.9118
2.0,"Very Slippery, Use Two Hands, Looks Great.",Very slippery and hard to hold Make sure to always hold with two hands never one as the material on the back of the phone will cause the phone to slip I really like the look of the case just wish it had more grip,B07T7Z5TBQ,B0BKKHVJ4X,AH5ZXBIDPHLOZAR2MIIP4BWFMAPQ,1584587767839,0,True,0.4895,0.3756,0.1349
5.0,Pretty,but I have a different phone now,B07VRKC23Z,B08KQGVXK3,AGDMLE4KNN24TTIXUVR7OI2BIG3A,1621451333886,0,True,0.0242,0.7653,0.2105
5.0,Happy with this item.,Happy with this item,B0948WXCZZ,B094CH3FXB,AGMATSNBGI5GEEMEIJKWMTDUASUA,1642560502443,0,True,0.0033,0.015,0.9817
5.0,Easy to install and no bubbles,Works for me Easy to install and no bubbles This is a great product from a great seller I m overly impressed with this product I enjoyed testing out this product This is a product that I d gladly purchase again I am a satisfied happy customer I was given the opportunity to purchase this product at a discounted price in exchange for my unbiased review,B010N3TPAO,B010N3TPAO,AEWSBI63F74S3HF67N6BUCRNLAWQ,1441914993000,0,False,0.0029,0.0098,0.9873
5.0,Just got free accessory for my ring light!,I got this ring light in July and this week in October I just got a package saying the company just received a new accessoary for their ring light customers and they didn t want to leave me out The accessoary is the attachment that allows you to place your mobile phone in the middle of the light There was always a connection point there but I originally did not get that attachment I don t remember if it was in the photograph of what ships wiht the ring light when I originally bought it in July I assume not It is in the photo of what you get when you order this now It works much better than the phone attachment that attaches to the stand below the light because it is flexible and easy to reposition once the phone is already attached to it br br The wonderful thing is that without charging me anything more the company decided this should be with the package I bought several months ago and without any request from me they shipped it to me br br The whole light set up works really well My favorite things are It has settings for the light tone The tripod is super configurable so I can sit it on my desk or stand it on the floor and it works equally well both ways The remote control works GREAT It allows me to take a photo with my iPhone and also will start recording a video with the iPhone,B089T9W37L,B089T9W37L,AG5EORTBTBCIXTMARTHCBVVW3VAA,1603115999556,0,True,0.0949,0.6555,0.2496
2.0,Eh...,The clear back panel scratches easily br The case does not fit well at least on my iPhone It fits a little loose so there s a little play at the bottom of the case as well as the back br The TPU bumper is sort of hard so it doesn t seem as though it would cushion drops too well In comparison the Maxboost case that I purchased this to replace has a softer bumper so it cushioned drops well br br Otherwise it is a great looking clear case,B010MVJNTK,B010MVJNTK,AGU2VUKQBQFSH2D7DHEIAIFCOMRQ,1457466062000,0,True,0.7563,0.2162,0.0275
5.0,love this stylus...no more finger prints.,Works well with my kindle fire HDX not so well with my Nokia phone I bought it for my kindle so I am very pleased I have written long product reviews using this stylus It makes typing and navigating a breeze you won t regret this purchase,B008HJGPVO,B09XBWZB8N,AHCLBQCXZWHXNDLGMK7CVJ3ZICAQ,1388806184000,0,False,0.0065,0.0371,0.9564
4.0,Unusual Twist!,I like it even though it is a little hard for me to twist it so that it adjust to desk or headboard But the most interesting thing I found is that I not only use it at a desk with the clamp but I can comfortably wrap it around my knee leg when I am not near a desk and use it I have very sensitive finger tips due to health problems and this makes is so convenient,B00OS925K2,B00OS925K2,AHF2M23NONTPNDTIMQ2JMKLICZIQ,1427311006000,0,True,0.0103,0.1108,0.8789
5.0,Personal,Great product,B00VAHOZCG,B00VAHOZCG,AFWAIBJULKP4AUU667TTCIUTNVCQ,1569702991128,0,True,0.0096,0.0408,0.9496
2.0,Two Stars,Very cheap looking,B014IOGXKE,B014IOGXKE,AGA4UZBFVK5XDOQA2TM5TLT6C6KQ,1467226756000,0,True,0.6106,0.3333,0.0561
3.0,... nice/clean looking case and provides a thin profile and good grip. However,This is a nice clean looking case and provides a thin profile and good grip However the material tears pretty easily and didn t survive the nonsense in my briefcase so it didn t last very long,B00QT6W69M,B00QT6W69M,AGBYAUX3SKJOTE3SHTFG4JTDNJIQ,1443279169000,0,True,0.2116,0.2719,0.5165
5.0,Super easy to use and CAN replace battery,I love chipolo I didn t realize I had originally bought the first generation chipolo and could not replace the battery So I bought the nd generation chipolo classic Super easy to sync to the app I use it all the time to find my keys or my phone,B077J67RG5,B077J67RG5,AFQC3HYMBA6CEY7ADW42UR36SJ2A,1564195275615,0,True,0.0108,0.0571,0.932
2.0,disappointed,I like that the sides are notched out making it easier to use the buttons on the phone But rather than it being a rubberized plastic of some sort it is a hard plastic It s been less than a month and the top corners have already cracked and broken off leaving it open and jagged edges,B07G9Z1V2R,B07G9Z1V2R,AFVJMIX3X5NYPU4O472ZGA4MOEKQ,1572878947863,1,True,0.2755,0.4788,0.2457
5.0,Easy to use,Great little product However I discovered other models at Walmart for a little cheaper I dont know the differences or quality but they are both still off brands,B079KZ49PJ,B07P9S6R9Y,AHI4VH3SBYWMPHMMF32MACBYNADQ,1571430480238,0,True,0.0981,0.2854,0.6165
5.0,Space saver,Bought this to hold a portable laptop monitor while on the road for work It s sturdy and takes up no space on the table When you re cramped in an audit room with other people its nice to have some extra space Also works great for holding my phone,B00N1VDCGO,B00N1VDCGO,AH4TZTKIRT7J7FVED35AC4GCRLWA,1469584260000,0,True,0.0122,0.1382,0.8495
1.0,Belongs in the garbage,It s absolute junk First of all I cannot believe this thing is priced at almost It s worth about cents at most It s flimsy fits loose on the watch and the touch feature is non existent You ll have to punch down on the watch to get any response Second it fogs up after a few days Do not buy this,B09TR2R4PV,B09WMHPFKF,AGWG3PS7O6TOJJFGCCEFPNOJR7TQ,1651753428979,1,True,0.947,0.0445,0.0085
4.0,"Nice looking thin case, but surprisingly slippery",This is my third Spigen thin case I bought my first Spigen thin case several phones ago and have sought them out ever since I carry my phones in a front pants pocket and the thin case does not add too much bulk br br This case is nice looking and fits well The buttons work great The openings around the edge do not hinder charging cables or the mic speakers I am able to use a wireless charger no problems there br br My only complaint is that this particular case is surprisingly slippery The plastic is not grippy despite the textured exterior Luckily knock on wood I have not yet dropped the phone but I ve had close calls It may only be an issue for me since I m used to the smooth but grippier plastic of my previous Spigen cases I m sure that I will get used to this case and grip it more tightly Still I am going to look into the other Spigen thin case options I recall there were one or two other options for this phone I really liked the grippy smooth feel of the previous cases,B08LKLZP25,B08LK7YXXL,AHFJMLV4FEETSOREHBSUXS5RY4NA,1616114821791,11,True,0.0125,0.1085,0.8789
4.0,Hands free but no music,Good if you don t use your CD player Never trusted the vent type,B012NA9KMI,B07TLZR4YV,AHMQMHWFRXQKVG5DYNCNJICXVWKQ,1573393191088,0,True,0.2461,0.5859,0.168
1.0,Broke at first use,I m so disappointed in how this turned out I was just using the ring in it instantly broke off,B07DNXJ6Y2,B0842P1XY6,AGUPYUWCWCR67Y4O4PSJ3DPMA45A,1588962756954,2,True,0.9423,0.0517,0.006
4.0,Very Durable,Very Durable even worked for three teenagers for a couple of years Not fancy but they get the job done,B0052A2BH8,B0052A2BH8,AE4N7Q2VHBWKDY272MVW3TGPE5YQ,1370556361000,0,True,0.0647,0.4101,0.5252
5.0,which I liked until it started getting dirty and rolling,I had a soft plastic protector on my phone before which I liked until it started getting dirty and rolling I tried this screen protector and love it and cheaper than the phone stores,B00N0YYGIU,B00N0YYGIU,AERKGPUDK3XXISXNCGXYLS52OZ7Q,1455893317000,0,True,0.0517,0.2043,0.7439
3.0,3 ⭐️,In the picture it looks super purple so I got it to match my purple phone buttttt it s blue there is little to no purple on this case The picture is very misleading it seems like a very durable case tho so I ll be back with any updates,B0855TVKDG,B089YSF16C,AEHBCRUCISZEO75GEWP64OCRQRLA,1601755321667,0,True,0.3756,0.488,0.1364
5.0,"Spigen all things,",Spigen all things I have bought many screen protectors from them and will continue to do so since they have worked so well,B00JH87X3S,B00JH87X3S,AEI7ZBN2FZTCLLBWPDUFBRBSR3WQ,1449150784000,0,True,0.0041,0.037,0.9589
1.0,Super horrible,The screen protector it s horrible makes my screen look foggy and bad quality this product it s in general not good also it doesn t come with the suction tool to align the covers perfectly so they won t be looking as good,B09CL6NRTZ,B09CL6NRTZ,AHA4NR6JUZP6QKOEZ6SAKUSAXQ7A,1660372323469,0,True,0.9392,0.0536,0.0072
